[2017-03-07 15:15:21] INFO - Running task logCenter:main:grepLog on 172.16.0.76
[2017-03-07 15:15:25] INFO - Running task Deploy:Db:showname on current connection
[2017-03-07 15:15:31] INFO - 服务器:[172.16.0.76]-[uat-cm58]
[2017-03-07 15:15:31] INFO - 过滤关键词:进入CM 后台 
[2017-03-07 15:15:31] INFO - 日志文件:/data/log/cm/catalina.out.2017-03-07 日志大小:35M	
[2017-03-07 15:15:31] WARN - 过滤后的内容行数大于500,默认只显示后500行,如果想显示更多结果,请添加参数--debug=1 
[2017-03-07 15:15:32] ERROR - Error executing task:
[2017-03-07 15:15:32] ERROR - Can't locate object method "ese" via package "14:59:12-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/dispatch?userCode: wuxw-?operator: null-?maininstanceId: 1829257-?inscomcode: 201644-?subInstanceId: 1829292-?_: 1488868678616-
15:01:55-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /auth/sign
15:01:56-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/myuploadimage?agentnum: B961200489-?randomNum: 73144-
15:01:57-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/renewasubmit
15:01:59-INFO [catalina-exec-20]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/create
15:01:59-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /application
15:01:59-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /auth/sign
15:02:01-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/myTask/getMyOrderList
15:02:02-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =172.16.0.124,调用接口= /mobile/other/saveworkflowruleinfo
15:02:02-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/my/generalSetting/queryWorkTime
15:02:02-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/login/login
15:02:03-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/lastinsuredrenewabycar
15:02:03-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/getrenewalquoteitems
15:02:04-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/alreadyuploadimage?processinstanceid: 1829313-?randomNum: 16691-
15:02:04-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /application
15:02:04-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /message/getNotReadCount?receiver: xiech_fj-
15:02:06-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/saverenewalquoteinfo
15:02:06-INFO [catalina-exec-18]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/getrenewalquoteitems
15:02:07-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/schemelist?agentnotitype: 1-?processinstanceid: 1829313-?randomNum: 91759-
15:02:12-INFO [catalina-exec-15]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/showcartaskmanagelist?ad_instanceId: 1829277-?taskstate: 01-?sort: deptname-?order: desc-?limit: 10-?offset: 0-?_: 1488847655861-
15:02:15-INFO [catalina-exec-15]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/dispatch?userCode: xiech_fj-?operator: null-?maininstanceId: 1829277-?inscomcode: 2011440101-?subInstanceId: 1829283-?_: 1488847655862-
15:02:15-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /message/getNotReadCount?receiver: xiech_fj-
15:02:15-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/showcartaskmanagelist?ad_instanceId: 1829277-?taskstate: 01-?0: ?-?1: a-?2: d-?3: _-?4: i-?5: n-?6: s-?7: t-?8: a-?9: n-?10: c-?11: e-?12: I-?13: d-?14: =-?15: 1-?16: 8-?17: 2-?18: 9-?19: 2-?20: 7-?21: 7-?22: &-?23: t-?24: a-?25: s-?26: k-?27: s-?28: t-?29: a-?30: t-?31: e-?32: =-?33: 0-?34: 1-?35: &-?36: l-?37: i-?38: m-?39: i-?40: t-?41: =-?42: 1-?43: 0-?44: &-?45: o-?46: f-?47: f-?48: s-?49: e-?50: t-?51: =-?52: 0-?sort: deptname-?order: desc-?limit: 10-?offset: 0-?_: 1488847655863-
15:02:18-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/mytask/queryTask
15:02:18-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/login/login
15:02:26-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/my/getMyPersonalInfo
15:02:29-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/my/generalSetting/queryGeneralSetting
15:02:30-INFO [catalina-exec-9]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/mytask/mediumpayment?taskid: 1829277-?taskcode: 21-?inscomcode: 2011440101-
15:02:32-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/ordermanage/mediumPayment
15:02:47-INFO [catalina-exec-2]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/mytask/queryTask
15:02:51-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/showcartaskmanagelist?ad_instanceId: 1829277-?taskstate: 01-?sort: deptname-?order: desc-?limit: 10-?offset: 0-?_: 1488847655864-
15:02:52-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/showcartaskmanagelist?ad_instanceId: 1829277-?taskstate: 01-?sort: deptname-?order: desc-?limit: 10-?offset: 0-?_: 1488847655865-
15:02:54-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /business/cartaskmanage/showflowerror?maininstanceid: 1829277-?inscomcode: 2011440101-?inscomName: 太保财险广州中介部支公司-?rVer: 1488870172889-
15:03:03-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:03:04-INFO [catalina-exec-10]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/my/generalSetting/queryWorkTime
15:03:07-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/lastinsuredrenewabycar
15:03:07-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/saverenewalquoteinfo
15:03:09-INFO [catalina-exec-18]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:09-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:09-INFO [catalina-exec-20]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 110000-
15:03:10-INFO [catalina-exec-9]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/getrenewalquoteitems
15:03:11-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /agreement/updateagreementdetail?agreementid: 1429c460eda011e5f0b497d1796089c6-
15:03:11-INFO [catalina-exec-7]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:11-INFO [catalina-exec-15]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:11-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:12-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /agreement/updateagreementdetail?agreementid: 1429c460eda011e5f0b497d1796089c6-
15:03:12-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 110000-
15:03:12-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:12-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 110000-
15:03:12-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:13-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 0-
15:03:13-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 110000-
15:03:13-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /region/getregionsbyparentid?parentid: 110000-
15:03:13-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /agent/menu2list
15:03:16-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:03:16-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:03:19-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:03:19-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/initpermissionlistpage?permissionsetId: 3ad42bd83dde6193a85494af246b4fb8-?order: asc-?limit: 10-?offset: 0-?_: 1488870198185-
15:03:19-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/initpermissionsetUser?permissionsetId: 3ad42bd83dde6193a85494af246b4fb8-?agentkind: 3-?order: asc-?limit: 10-?offset: 0-?_: 1488870198187-
15:03:19-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePaymentOrderNum
15:03:20-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/my/generalSetting/queryGeneralSetting
15:03:21-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/fastrenewproviders
15:03:22-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/create
15:03:23-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/lastinsuredrenewabycar
15:03:23-INFO [catalina-exec-10]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/getrenewalquoteitems
15:03:24-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/alreadyuploadimage?processinstanceid: 1829315-?randomNum: 77402-
15:03:26-INFO [catalina-exec-18]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/renewasubmit
15:03:31-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getMultiQuoteInfo
15:03:32-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getMultiQuoteInfo
15:03:33-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getMultiQuoteInfo
15:03:33-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getMultiQuoteInfo
15:03:33-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/login/login
15:03:38-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:03:38-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:03:39-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getMultiQuoteInfo
15:03:39-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/homepage/getTobePaymentOrderNum
15:03:39-INFO [catalina-exec-10]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:03:53-INFO [catalina-exec-18]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/homepage/getTobePaymentOrderNum
15:04:02-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/login/login
15:04:03-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/myTask/getMyOrderList
15:04:04-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/my/generalSetting/queryWorkTime
15:04:06-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/create
15:05:02-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/login/login
15:05:03-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /channelCommission/queryCommissionRate?agreementid: d83744a0ed7711e5d2b2991d54856e68-?limit: 15-
15:05:04-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/myTask/getMyOrderList
15:05:05-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/my/generalSetting/queryWorkTime
15:05:40-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/AppDetaileMobile/aPPborder
15:05:45-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:05:45-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:06:02-INFO [catalina-exec-2]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/login/login
15:06:02-INFO [catalina-exec-7]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:06:02-INFO [catalina-exec-15]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:06:03-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:06:06-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/my/generalSetting/queryWorkTime
15:06:30-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/create
15:06:31-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/callplatformquery
15:06:34-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/findinitwebpage?processinstanceid: 1829327-?randomNum: 49946-?webpagekey: 1-
15:06:36-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/callplatformquery
15:06:43-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/callplatformquery
15:06:51-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/carmodelinfo
15:06:52-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:06:59-INFO [catalina-exec-9]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/selectcarmodel
15:07:02-INFO [catalina-exec-15]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:07:07-INFO [catalina-exec-18]stdout>>进入CM 后台 IP =101.226.64.174,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:07:07-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/insured/quote/create
15:07:16-INFO [catalina-exec-10]stdout>>进入CM 后台 IP =101.226.51.226,调用接口= /mobile/insured/quote/schemelist?agentnotitype=1&processinstanceid=1828906&randomNum=84060: null-
15:07:27-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/saverenewalquoteinfo
15:07:30-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/fastrenewproviders
15:07:32-INFO [catalina-exec-9]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/searchprovider
15:07:36-INFO [catalina-exec-15]stdout>>进入CM 后台 IP =115.159.235.12,调用接口= /business/cartaskmanage/showcartaskmanagelist?ad_instanceId: 15758757-?limit: 10-?order: asc-?offset: 0-
15:07:38-INFO [catalina-exec-7]stdout>>进入CM 后台 IP =115.159.235.12,调用接口= /application
15:07:38-INFO [catalina-exec-18]stdout>>进入CM 后台 IP =115.159.235.12,调用接口= /business/cartaskmanage/showcartaskmanagelist?ad_instanceId: 15758757-?limit: 10-?order: asc-?offset: 0-
15:07:51-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =101.226.51.229,调用接口= /mobile/insured/quote/findinitwebpage?processinstanceid=1828964&randomNum=34496&webpagekey=1: null-
15:07:51-INFO [catalina-exec-10]stdout>>进入CM 后台 IP =180.153.214.191,调用接口= /mobile/basedata/msgcenter/getNotReadMessageCount
15:07:51-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/alreadyuploadimage?processinstanceid: 1829327-?randomNum: 84488-
15:07:51-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getMultiQuoteInfo
15:07:53-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:07:53-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/homepage/getTobePaymentOrderNum
15:07:55-INFO [catalina-exec-20]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /channelService/queryTaskCommissionRate
15:07:55-INFO [catalina-exec-14]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /channelService/queryTaskCommission
15:07:57-INFO [catalina-exec-7]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/insurancescheme?plankey: dzrmx-?processinstanceid: 1829327-?randomNum: 28220-
15:08:00-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.53.47,调用接口= /mobile/insured/quote/lastinsuredrenewabycar
15:08:01-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/permissionset2allot?id: 6626077f77035f896285f2e17ffbd588-?setId: 3ad42bd83dde6193a85494af246b4fb8-?pId: 6-?pName: 提交核保-
15:08:02-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/insured/homepage/getTobePolicyNum
15:08:04-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/updatepermissionallot?id: 6626077f77035f896285f2e17ffbd588-?setid: 3ad42bd83dde6193a85494af246b4fb8-?permissionname: 提交核保-?permissionid: 6-?functionstate: 0-?num: 5-?warningtimes: 2-
15:08:04-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/mian2edit?permissionsetId: 3ad42bd83dde6193a85494af246b4fb8-?flag: update-
15:08:04-INFO [catalina-exec-3]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/initprovidertree?permissionSetId: 3ad42bd83dde6193a85494af246b4fb8-
15:08:04-INFO [catalina-exec-10]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /pset/getagreementbycomcode?comcode: 1244000000-?setid: 3ad42bd83dde6193a85494af246b4fb8-?order: asc-?_: 1488870483462-
15:08:07-INFO [catalina-exec-19]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/basedata/myTask/getMyOrderList
15:08:07-INFO [catalina-exec-6]stdout>>进入CM 后台 IP =115.159.237.227,调用接口= /mobile/insured/quote/create
15:08:16-INFO [catalina-exec-5]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/insuredconfig
15:08:16-INFO [catalina-exec-12]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getBriefTaskInfoBeforePolicy
15:08:16-INFO [catalina-exec-1]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/getprovidersinglesite?pid: 2011440101-?processinstanceid: 1829216-?randomNum: 9225-
15:08:18-INFO [catalina-exec-17]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/workflowstartquote
15:08:18-INFO [catalina-exec-11]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/basedata/myTask/getCarTaskInfoBeforePolicy
15:08:21-INFO [catalina-exec-8]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/getprovidersinglesite?pid: 2011440101-?processinstanceid: 1829216-?randomNum: 73195-
15:08:21-INFO [catalina-exec-16]stdout>>进入CM 后台 IP =113.111.54.25,调用接口= /mobile/insured/quote/alreadyuploadimage?processinstanceid: 1829216-?randomNum: 52682-
15:08:27-INFO [catalina-exec-13]stdout>>进入CM 后台 IP =172.16.0.124,调用接口= /mobile/other/saveworkflowruleinfo
15:08:27-INFO [catalina-exec-4]stdout>>进入CM 后台 IP =172.16.0.124,调用接口= /mobile/other/saveworkflowruleinfo
